5.531184196993628177e-01,5.531184196993628177e-01,8.842443095528899066e-01
-3.200791580051438601e-01,-3.200791580051438601e-01,-5.971698092251351841e-01
1.928882643891764781e+00,1.928882643891764781e+00,-2.510379996353834797e-01
-1.017882690950880464e+00,-1.017882690950880464e+00,-6.067719284936715640e-01
-3.545047051064670329e-01,-3.545047051064670329e-01,2.350343267970778527e+00
8.899006302032113069e-01,8.899006302032113069e-01,2.341955551535650937e+00
5.261295137977298753e-01,5.261295137977298753e-01,-4.683667027454083698e-01
2.075356108237655928e+00,2.075356108237655928e+00,1.621898254740361978e+00
-5.214700695553645682e-01,-5.214700695553645682e-01,7.253720825989241616e-01
