6.871899902563853579e-02,1.113612804396811248e-02,1.232747338957349142e-01
1.880120053937280600e-01,2.996681043493525792e-02,2.523659504964336220e-01
2.422459693393545777e-03,5.399098986440305052e-03,5.244135949340443525e-02
